costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,exchg,fyear,ap,at,che,lt,rect,wcap,dp,ebitda,ni,sale,xsga,capx,csho,prcc_f,sich,company_clean,ma_target,total_debt,ebitda_margin,leverage,capex_intensity,roa,current_ratio,market_cap,ev_ebitda,asset_turnover,cash_ratio,n_nulos
I,USD,STD,INDL,C,FOE,2011-12-31,4622,FERRO CORP,11.0,2011,214.46,1440.651,22.991,858.157,344.614,306.265,56.5,142.582,4.404,2155.792,331.211,72.713,86.571,4.89,2851.0,FERRO,0,309.323,0.0661390338214447,0.2147105718178795,0.033729135278357,0.0030569513365832,0.3568869099710192,423.33219,2.9690437081819585,1.496401279699247,0.0159587575339204,0
A,USD,STD,INDL,C,FRD,2010-03-31,4903,FRIEDMAN INDUSTRIES INC,14.0,2009,6.912,65.032,19.813,8.674,8.686,41.127,1.89,2.975,0.652,65.132,3.841,0.374,6.799,5.73,3317.0,FRIEDMAN INDUSTRIES,0,0.014,0.0456764723945218,0.000215278632058,0.0057421851010256,0.0100258334358469,4.741411113673046,38.958270000000006,13.095216806722693,1.0015377045147005,0.3046653954976012,0
I,USD,STD,INDL,C,HRLY,2005-07-31,5594,HERLEY INDUSTRIES INC/DE,14.0,2005,13.756,244.101,20.331,46.464,28.672,88.343,5.554,20.483,10.781,151.415,30.045,5.404,14.39,19.54,3812.0,HERLEY INDUSTRIES /DE,0,5.797,0.1352772182412575,0.023748366454869,0.0356899910841065,0.0441661443418912,1.901321453168044,281.1806,13.727510618561736,0.6202965166058312,0.0832892941856035,0
I,USD,STD,INDL,C,SONC.1,2015-08-31,23697,SONIC CORP,14.0,2015,13.86,620.024,40.437,602.591,33.318,-2.383,42.6,159.523,64.485,606.089,79.336,42.153,51.06,27.0,5812.0,SONIC,0,462.468,0.2632006190509974,0.745887255977188,0.0695491916203725,0.1040040385533463,-0.0039545894313058,1378.62,8.642139378020726,0.9775250635459274,0.065218443157039,0
A,USD,STD,INDL,C,NWL,2009-12-31,7875,NEWELL BRANDS INC,14.0,2009,433.6,6423.9,278.3,4641.7,894.1,422.6,175.1,850.0,285.5,5577.6,1374.6,153.3,277.8,15.01,3842.0,NEWELL BRANDS,0,2508.8,0.1523952954675846,0.3905415713196034,0.0274849397590361,0.0444434066532791,0.091044229484887,4169.778,4.905621176470588,0.8682576005230469,0.0433225921947726,0
A,USD,STD,INDL,C,EGP,2010-12-31,4193,EASTGROUP PROPERTIES,11.0,2010,7.104,1183.276,0.137,771.77,25.285,47.842,12.13,35.723,18.325,173.797,10.332,0.0,26.974,42.32,6798.0,EASTGROUP PROPERTIES,0,735.7180000000001,0.1158586294537956,0.6217636460132716,0.0,0.0154866658328234,0.3234529025191676,1141.53968,5.4193478578814185,0.1468778205591932,0.0001157802575223,5
I,USD,STD,INDL,C,HBMD,2020-12-31,166723,HOWARD BANCORP INC,14.0,2020,1975.414,2537.991,74.619,2243.359,1846.799,47.842,5.152,42.084,-16.991,98.722,34.032,1.153,18.745,11.81,6020.0,HOWARD BANCORP,0,256.338,0.4262879601304674,0.1010003581572984,0.0116792609550049,-0.006694665189908,0.3234529025191676,221.37845,5.260394686816842,0.0388976950666885,0.0294008134780619,2
A,USD,STD,INDL,C,HOG,2011-12-31,12389,HARLEY-DAVIDSON INC,11.0,2011,255.713,9674.164,1909.985,7253.908,1979.506,1843.588,180.408,1307.859,599.114,5311.713,1077.974,189.035,230.54,38.87,3751.0,HARLEY-DAVIDSON,0,5722.619,0.2462216991015892,0.5915362815846412,0.0355883309207406,0.0619292788503482,0.2541510038450997,8961.0898,6.851724688976411,0.5490617070374245,0.1974315300009385,0
A,USD,STD,INDL,C,CGNX,2011-12-31,16188,COGNEX CORP,14.0,2011,7.098,611.881,182.534,58.901,48.206,231.241,9.756,95.111,69.869,321.914,158.64,7.82,42.223,35.79,3823.0,COGNEX,0,0.0,0.2954546866554421,0.0,0.0242922022652012,0.1141872357533572,3.925926554727424,1511.16117,15.888395348592695,0.5261055662784103,0.2983161758577239,0
I,USD,STD,INDL,C,MNTG,2008-12-31,25079,MTR GAMING GROUP INC,14.0,2008,13.722,527.71,29.94,432.107,7.717,0.407,29.839,70.96,-17.711,470.851,83.04,11.734,27.475,1.68,7990.0,MTR GAMING,0,377.61,0.1507058496212177,0.7155634723617138,0.0249208348288524,-0.0335619942771598,0.0009418963358612,46.158,0.650479143179256,0.892253320952796,0.0567357071118606,0
I,USD,STD,INDL,C,CESI,2006-12-31,141241,CATALYTICA ENERGY SYS INC,14.0,2006,0.23,27.571,18.627,1.894,1.787,19.14,0.679,-3.573,-3.819,7.383,6.438,0.183,18.249,2.07,3510.0,CATALYTICA ENERGY SYS,0,0.018,-0.4839496139780577,0.0006528598890138,0.0247866720845184,-0.1385151064524319,10.105596620908132,37.77542999999999,-10.572468513853902,0.267781364477168,0.6756011751478002,0
I,USD,STD,INDL,C,1686B,2007-03-31,3027,CHURCH LOANS & INVTS TRUST,1.0,2006,0.0,76.364,0.095,45.281,73.759,47.842,0.002,5.497,2.67,6.757,62.247,0.0,10.217,14.72,6798.0,CHURCH LOANS & INVTS TRUST,0,43.61,0.7232583440183394,0.5710806139018385,0.0,0.0349641192184799,0.3234529025191676,417.5604,5.4193478578814185,0.0884841024566549,0.0012440416950395,5
A,USD,STD,INDL,C,FRBKQ,2004-12-31,18040,REPUBLIC FIRST BANCORP INC,19.0,2004,545.396,720.412,47.929,655.188,582.919,47.842,1.338,20.588,8.94,48.587,11.719,1.952,7.236,15.3,6020.0,REPUBLIC FIRST BANCORP,0,92.276,0.4237347438615267,0.1280878164161618,0.0401753555477802,0.0124095656374407,0.3234529025191676,110.7108,5.377443170779094,0.0674433518597691,0.06652998561934,2
I,USD,STD,INDL,C,NREB,2002-12-31,19207,NORTHERN EMPIRE BANCSHARE,14.0,2002,577.585,689.38,87.661,635.642,586.461,47.842,0.437,18.408,9.335,43.79,8.701,9.268,4.181,27.0,4899.0,NORTHERN EMPIRE BANCSHARE,0,54.776,0.4203699474765928,0.0794569033044184,0.031740821371150696,0.013541152920015,0.3234529025191676,112.887,6.132496740547587,0.063520844817082,0.1271591865154196,5
I,USD,STD,INDL,C,STNR,2013-12-31,63971,STEINER LEISURE LTD,14.0,2013,23.613,776.313,75.252,375.244,68.77,4.741,21.0,80.589,49.439,855.462,126.632,34.119,14.67,49.19,7200.0,STEINER LEISURE,0,93.139,0.0942052364687151,0.1199760921174835,0.0398837119591519,0.0636843644251738,0.0126344458538977,721.6173,8.954290287756393,1.1019550104146136,0.0969351279702903,0
I,USD,STD,INDL,C,SSY,2005-06-30,10380,SUNLINK HEALTH SYSTEMS INC,12.0,2005,6.075,65.44,5.281,36.139,14.549,3.153,2.533,9.623,4.54,128.732,32.22,4.029,7.198,7.88,8062.0,SUNLINK HEALTH SYSTEMS,0,10.042,0.0747521983655967,0.1534535452322738,0.0312975794674206,0.0693765281173594,0.0872464650377708,56.72024,5.894236724514186,1.9671760391198043,0.0806998777506112,0
I,USD,STD,INDL,C,AEE2,2005-12-31,154353,AMERENENERGY GENERATING CO,0.0,2005,101.0,1811.0,0.0,1367.0,131.0,-196.0,72.0,329.0,97.0,1038.0,62.247,76.0,0.002,14.72,4911.0,AMERENENERGY GENERATING CO,0,874.0,0.3169556840077071,0.4826062948647156,0.0732177263969171,0.0535615681943677,-0.1433796634967081,417.5604,5.4193478578814185,0.5731639977912756,0.0,3
A,USD,STD,INDL,C,MCEM,2019-12-31,7512,MONARCH CEMENT CO,19.0,2019,5.692,235.973,24.145,38.465,18.936,68.652,16.768,39.314,33.114,172.094,17.413,16.5,3.861,60.4,3241.0,MONARCH CEMENT CO,0,1.471,0.2284449196369426,0.0062337640323257,0.0958778342068869,0.1403296139812605,1.78479136877681,233.2044,5.931841074426414,0.7292953007335584,0.1023210282532323,0
A,USD,STD,INDL,C,FHN,2005-12-31,4737,FIRST HORIZON CORP,11.0,2005,23437.77,36579.061,2442.307,33971.476,20411.23,47.842,295.622,1211.887,438.0,3239.93,1104.218,95.661,126.222,38.44,6020.0,FIRST HORIZON,0,7975.402,0.3740472787992333,0.2180318953512776,0.0295256378995842,0.0119740635222976,0.3234529025191676,4851.973679999999,4.003651891636761,0.0885733507483967,0.0667678976231784,2
I,USD,STD,INDL,C,SRGAQ,2017-12-31,138707,SURGALIGN HOLDINGS INC,19.0,2017,18.252,345.906,22.381,100.246,46.14,132.676,14.226,28.269,6.272,279.563,128.478,12.301,61.58,4.1,3842.0,SURGALIGN,0,46.344,0.1011185314222554,0.1339785953409307,0.0440008155585682,0.0181320936901932,1.323504179717894,252.478,8.931267466128975,0.8082051193098703,0.0647025492474834,0
I,USD,STD,INDL,C,PSMH,2012-06-30,165161,PSM HOLDINGS INC,19.0,2012,0.766,24.73,0.355,19.686,1.012,0.433,0.239,-3.222,-3.361,14.184,62.247,0.003,29.616,0.39,6162.0,PSM,0,18.123,-0.2271573604060913,0.7328346138293571,0.0002115059221658,-0.1359078042862919,0.0219953266280605,11.55024,-3.584804469273743,0.5735543873837444,0.014355034371209,1
I,USD,STD,INDL,C,DXMMQ,2005-12-31,111631,DEX MEDIA INC,19.0,2005,68.912,3867.824,7.793,3825.09,457.31,-172.973,85.146,464.627,67.533,956.631,55.988,31.605,31.889,61.62,7310.0,DEX MEDIA,0,3078.849,0.4856909299405936,0.7960157959617603,0.0330378170893479,0.0174602050144991,-0.0452206353314562,1965.00018,4.229199293196477,0.2473305403761908,0.0020148279756266,0
A,USD,STD,INDL,C,CERS,2000-12-31,64327,CERUS CORP,14.0,2000,6.069,94.161,90.26,12.24,0.267,78.883,0.627,-39.505,-36.033,1.851,62.247,2.621,14.052,75.25,2836.0,CERUS,0,0.116,-21.34251755807672,0.0012319325410732,1.415991356023771,-0.3826743556249403,6.444689542483659,1057.413,-26.766561194785467,0.0196578201166087,0.958570958252355,1
I,USD,STD,INDL,C,BBQ,2014-12-31,63930,BBQ HOLDINGS INC,14.0,2014,5.653,66.677,2.781,34.875,3.558,-0.636,6.081,11.403,2.897,149.355,20.602,2.885,7.137,26.27,5812.0,BBQ,0,12.524,0.0763482976800241,0.187830886212637,0.0193163938267885,0.0434482655188445,-0.0182365591397849,187.48899,16.44207576953433,2.2399778034404663,0.0417085351770475,0
A,USD,STD,INDL,C,CFOR,2020-12-31,23241,OPGEN INC,19.0,2020,1.869,49.751,13.361,28.56,0.653,9.516,2.335,-19.159,-26.211,4.214,21.86,0.13,25.086,2.04,2835.0,OPGEN,0,22.847,-4.546511627906976,0.459226950212056,0.0308495491219743,-0.5268436815340395,0.3331932773109244,51.17544,-2.671091393078971,0.0847018150388937,0.2685574159313381,0
I,USD,STD,INDL,C,NEPG,2013-12-31,66921,NEP GROUP INC -REDH,11.0,2013,11.191,879.796,3.915,703.677,50.3,14.735,101.111,117.316,-27.299,356.528,135.41,64.06,21.826,14.72,4899.0,NEP -REDH,0,635.586,0.3290512947089709,0.7224242892670574,0.1796773324956244,-0.0310287839453691,0.0209400051444057,417.5604,5.4193478578814185,0.4052393964055303,0.0044498952029788,3
A,USD,STD,INDL,C,HCKT,2016-12-31,111000,HACKETT GROUP INC,14.0,2016,9.089,159.299,19.71,73.03,47.399,12.999,3.585,39.352,21.541,288.561,58.496,3.179,28.587,17.66,8742.0,HACKETT,0,7.0,0.1363732451717314,0.0439425231796809,0.0110167347631869,0.1352236988305011,0.1779953443790223,504.84642,12.828990140272415,1.8114426330359887,0.1237295902673588,0
A,USD,STD,INDL,C,GIS,2006-05-31,5071,GENERAL MILLS INC,11.0,2005,1151.0,18207.0,647.0,11299.0,1076.0,-2962.0,424.0,2448.0,1090.0,11640.0,2668.0,360.0,356.0,51.89,2040.0,GENERAL MILLS,0,6049.0,0.2103092783505154,0.3322348547262042,0.0309278350515463,0.0598670840885373,-0.2621470926630675,18472.84,7.5460947712418305,0.6393145493491514,0.0355357829406272,0
A,USD,STD,INDL,C,FACO,2008-06-30,6791,FIRST ACCEPTANCE CORP,19.0,2008,26.305,473.23,47.203,247.771,63.66,47.842,1.7,10.022,-17.845,332.399,62.247,2.422,48.055,3.2,6331.0,FIRST ACCEPTANCE,0,45.364,0.0301505118848131,0.0958603638822559,0.0072864238460404,-0.0377089364579591,0.3234529025191676,153.776,15.343843544202755,0.7024047503328191,0.0997464235149927,4
I,USD,STD,INDL,C,AIRM,2012-12-31,13789,AIR METHODS CORP,14.0,2012,15.847,1118.863,3.818,819.253,239.715,163.353,82.524,247.879,93.152,844.506,102.023,92.685,38.761,36.91,4522.0,AIR METHODS,0,647.7280000000001,0.2935195250240969,0.5789162748254255,0.1097505523939439,0.0832559482260115,0.199392617420992,1430.66851,5.771640639182827,0.7547894603718238,0.0034123927594352,0
A,USD,STD,INDL,C,FLO,2009-12-31,4809,FLOWERS FOODS INC,11.0,2009,92.692,1351.442,18.948,623.416,182.324,117.183,81.023,284.343,130.297,2600.849,926.418,72.093,91.46,23.76,2050.0,FLOWERS FOODS,0,251.668,0.1093269928396458,0.1862218282397617,0.0277190255951037,0.0964133125949911,0.1879691891128877,2173.0896,7.6424937487471105,1.924499164596039,0.0140205794995271,0
A,USD,STD,INDL,C,WINA,2020-12-31,28785,WINMARK CORP,14.0,2020,1.77,31.343,6.684,42.722,10.49,6.892,0.485,40.697,29.823,66.062,21.123,4.159,3.756,185.8,6794.0,WINMARK,0,29.266,0.6160425055251129,0.9337332099671376,0.0629560110199509,0.9515043231343522,0.1613220354852301,697.8648,17.147819249576134,2.107711450722649,0.2132533580065724,0
A,USD,STD,INDL,C,STC,2005-12-31,10086,STEWART INFORMATION SERVICES,11.0,2005,125.255,1361.151,375.233,576.156,88.662,47.842,33.954,195.277,88.765,2423.635,62.247,33.931,18.154,48.67,6361.0,STEWART INFORMATION SERVICES,0,88.413,0.0805719508094246,0.0649545862288607,0.0140000453863721,0.0652131908950586,0.3234529025191676,883.5551800000001,4.524624917424992,1.780577614092779,0.2756733088393572,3
I,USD,STD,INDL,C,GBTB,2005-12-31,113299,G B & T BANCSHARES INC,14.0,2005,1197.026,1584.094,32.044,1385.383,1218.637,47.842,3.973,30.112,11.991,102.446,32.582,4.681,12.784,21.41,6020.0,G B & T BANCSHARES,0,173.674,0.293930460925756,0.1096361705807862,0.0456923647580188,0.0075696265499395,0.3234529025191676,273.70544,9.089580233793836,0.0646716672116679,0.0202285975453476,2
A,USD,STD,INDL,C,CKX,2003-12-31,22861,CKX LANDS INC,12.0,2003,0.013,7.125,0.527,0.202,0.24,0.596,0.034,1.558,1.093,2.111,0.297,0.05,1.942,7.25,1311.0,CKX LANDS,0,0.0,0.7232583440183394,0.0,0.0236854571293225,0.1534035087719298,2.95049504950495,14.0795,9.036906290115532,0.296280701754386,0.0739649122807017,0
A,USD,STD,INDL,C,VMC,2016-12-31,11228,VULCAN MATERIALS CO,11.0,2016,145.042,8471.475,268.019,3898.999,491.821,764.938,284.94,971.571,419.491,3592.667,314.186,350.148,132.339,125.15,1400.0,VULCAN MATERIALS CO,0,1982.889,0.2704316876571082,0.2340665586571405,0.0974618577229673,0.0495180591337399,0.1961883037159024,16562.22585,17.046850770556137,0.4240899016995269,0.0316378198601778,0
I,USD,STD,INDL,C,VBTX,2020-12-31,21633,VERITEX HOLDINGS INC,14.0,2020,6512.846,8820.871,230.825,7617.495,6678.414,47.842,15.832,151.657,73.883,369.194,95.816,2.864,49.338,25.66,6020.0,VERITEX,0,1058.322,0.4107786150370808,0.1199793081658262,0.0077574391783181,0.0083759302227637,0.3234529025191676,1266.01308,8.347871051121938,0.0418545968986509,0.0261680507514507,2
I,USD,STD,INDL,C,FBC,2004-12-31,64699,FLAGSTAR BANCORP INC,11.0,2004,7379.655,13125.488,156.457,12390.651,10520.836,47.842,106.124,286.131,143.754,819.558,177.204,49.112,61.358,22.6,6035.0,FLAGSTAR BANCORP,0,4194.427,0.3491284326429612,0.319563508800587,0.0599249839547658,0.0109522784981404,0.3234529025191676,1386.6908,4.846349399400975,0.0624401926998828,0.0119200901330297,2
I,USD,STD,INDL,C,CVBK,2005-12-31,28135,CENTRAL VIRGINIA BANKSHARES,19.0,2005,322.229,397.373,9.629,364.464,194.64,47.842,0.868,9.682,4.877,26.022,7.507,3.597,2.286,27.62,6020.0,CENTRAL VIRGINIA BANKSHARES,0,40.345,0.3720697871032203,0.1015292936359541,0.1382291906848051,0.0122731036079451,0.3234529025191676,63.139320000000005,6.521309646767197,0.0654850732183615,0.0242316413042657,2
A,USD,STD,INDL,C,NATH,2005-03-31,7696,NATHAN'S FAMOUS INC,14.0,2004,2.009,31.269,14.576,9.913,3.591,14.009,1.181,4.732,2.737,33.402,8.341,0.588,5.549,8.45,5812.0,NATHAN S FAMOUS,0,0.8659999999999999,0.1416681635830189,0.0276951613419041,0.0176037363032153,0.0875307812849787,1.413194794714012,46.88905,9.90892857142857,1.0682145255684543,0.4661485816623493,0
I,USD,STD,INDL,C,OAK,2014-12-31,187491,OAKTREE CAPITAL GROUP LLC,11.0,2014,988.398,53344.062,3348.494,9822.777,1018.008,47.842,8.003,-743.88,126.283,193.894,62.247,5.005,43.764,51.83,6282.0,OAKTREE CAPITAL,0,7220.825,-3.836529237624681,0.1353632387424864,0.0258130731224277,0.0023673300319724,0.3234529025191676,2268.28812,-3.04926617196322,0.003634781318303,0.0627716352009339,3
A,USD,STD,INDL,C,NSANY,2011-03-31,19113,NISSAN MOTOR CO LTD,19.0,2010,14275.846,129732.878,13978.177,90175.326,41128.939,23746.858,7641.953,14136.236,3857.189,106006.44,12299.179,10677.308,2091.569,17.809,3711.0,NISSAN MOTOR,0,49287.252,0.133352615180738,0.3799133477945351,0.1007232013451258,0.0297317770133797,0.2633409720082409,37248.752321,2.634983762367861,0.8171131453662811,0.1077458329414383,0
A,USD,STD,INDL,C,MCHX,2005-12-31,157755,MARCHEX INC,14.0,2005,9.259,334.409,63.091,13.795,18.237,70.269,22.713,27.562,3.908,94.996,22.817,2.504,37.15,22.49,7370.0,MARCHEX,0,0.053,0.2901385321487221,0.0001584885574251,0.0263590045896669,0.0116862883475026,5.0938021022109465,835.5034999999999,30.313602060808357,0.2840713019087404,0.1886641806889168,0
I,USD,STD,INDL,C,TNRK,2009-06-30,10293,TNR TECHNICAL INC,19.0,2009,0.328,5.97,2.986,0.654,0.749,5.229,0.032,0.592,0.391,8.734,2.012,0.007,0.308,13.0,3690.0,TNR TECHNICAL,0,0.0,0.0677810854133272,0.0,0.0008014655369819,0.0654941373534338,7.995412844036697,4.004,6.763513513513513,1.4629815745393635,0.5001675041876047,0
I,USD,STD,INDL,C,QSND,2003-12-31,15467,QSOUND LABS INC,19.0,2003,0.233,3.777,2.061,0.33,0.222,2.143,0.309,-1.271,-3.706,2.043,2.894,0.098,7.195,1.66,6794.0,QSOUND LABS,0,0.0,-0.6221243269701419,0.0,0.0479686735193343,-0.981202012178978,6.493939393939393,11.9437,-9.397088906372936,0.5409054805401112,0.545671167593328,0
I,USD,STD,INDL,C,SEYE,2004-10-31,65387,SIGNATURE EYEWEAR INC,19.0,2004,5.059,9.949,0.772,15.016,2.653,0.328,0.428,0.718,-0.371,23.609,14.129,0.001,6.227,0.23,3851.0,SIGNATURE EYEWEAR,0,7.226999999999999,0.0304121309670041,0.726404663785305,4.235672836630099e-05,-0.0372901799175796,0.0218433670751198,1.4322100000000002,1.994721448467967,2.3730023117901298,0.0775957382651522,0
I,USD,STD,INDL,C,EILL,2001-12-31,31354,ELEGANT ILLUSIONS INC,19.0,2001,0.214,7.612,1.609,0.891,0.237,5.237,0.472,0.572,0.043,9.258,5.94,0.317,6.084,0.3,5944.0,ELEGANT ILLUSIONS,0,0.464,0.0617844026787643,0.0609563846558066,0.0342406567293151,0.0056489753021544,5.877665544332211,1.8252,3.1909090909090905,1.2162375197057276,0.2113767735155018,0
A,USD,STD,INDL,C,POWL,2009-09-30,8699,POWELL INDUSTRIES INC,14.0,2009,48.124,404.84,97.403,157.623,114.969,165.861,7.493,69.128,39.717,665.851,83.414,8.081,11.48,38.39,3613.0,POWELL INDUSTRIES,0,9.492,0.1038190225741194,0.0234462997727497,0.0121363488227846,0.0981054243651813,1.0522639462514989,440.7172000000001,6.375379007059369,1.6447263116292858,0.2405962849520798,0
A,USD,STD,INDL,C,SMCI,2011-06-30,176567,SUPER MICRO COMPUTER INC,14.0,2011,113.34,464.62,70.002,177.363,85.005,228.975,5.453,64.146,40.213,942.582,92.411,16.202,40.283,16.09,3576.0,SUPER MICRO COMPUTER,0,28.237,0.0680534956109919,0.0607743962808316,0.0171889554436643,0.0865502991692135,1.2909964310481892,648.15347,10.104347426184017,2.028715939907882,0.150665059618613,0
A,USD,STD,INDL,C,HURN,2010-12-31,161997,HURON CONSULTING GROUP INC,14.0,2010,8.31,788.983,6.271,440.611,156.361,34.455,22.73,95.73,8.525,604.6,113.786,8.5,21.878,26.45,8742.0,HURON CONSULTING,0,257.032,0.1583360899768442,0.3257763475258656,0.0140588819053919,0.0108050490314746,0.078198229277072,578.6731,6.044845920818969,0.7663029494932084,0.0079482067420971,0
I,USD,STD,INDL,C,ADAM.1,2004-12-31,61523,A D A M INC,14.0,2004,0.001,13.244,5.968,4.395,2.151,4.266,0.562,2.101,1.621,8.433,4.615,0.101,7.861,3.98,7372.0,A D A M,0,0.054,0.2491402822245938,0.0040773180308064,0.0119767579746235,0.1223950468136514,0.9706484641638228,31.28678,14.891375535459304,0.6367411658109332,0.4506191482935669,0
A,USD,STD,INDL,C,TTEC,2011-12-31,63417,TTEC HOLDINGS INC,14.0,2011,27.555,746.978,156.371,276.731,261.483,308.271,44.889,142.524,74.174,1179.388,188.502,38.667,56.635,16.2,7389.0,TTEC,0,64.355,0.1208457267667637,0.0861538090813919,0.0327856481497183,0.0992987745288348,1.1139734977288414,917.487,6.437421065925738,1.5788791637772464,0.2093381598922592,0
I,USD,STD,INDL,C,CBMC,2002-12-31,63374,CALYPTE BIOMEDICAL CORP,19.0,2002,3.462,3.297,0.147,8.215,0.327,-5.549,0.512,-11.915,-13.297,3.67,9.935,0.242,151.755,0.054,2835.0,CALYPTE BIOMEDICAL,0,2.202,-3.246594005449591,0.6678798908098271,0.0659400544959128,-4.033060357901122,-0.6754716981132076,8.19477,-0.6877691984892993,1.1131331513497118,0.0445859872611464,0
I,USD,STD,INDL,C,GFR.1,2000-12-31,13557,GREAT AMERN FINL RESOURCES,11.0,2000,235.0,7975.9,87.5,7304.2,337.1,47.842,6.7,152.5,54.7,824.3,62.247,0.0,42.303,19.125,6311.0,GREAT AMERN FINL RESOURCES,0,369.8,0.1850054591774839,0.0463646735791572,0.0,0.0068581602076254,0.3234529025191676,809.0448749999999,5.305212295081967,0.1033488383756065,0.0109705487781943,3
A,USD,STD,INDL,C,GYRO,2005-04-30,5395,GYRODYNE LLC,14.0,2004,0.205,9.523,0.844,3.195,1.363,1.872,0.073,-0.673,-0.138,2.039,1.823,0.063,1.214,40.75,6512.0,GYRODYNE,0,0.019,-0.3300637567435017,0.0019951695894151,0.0308974987739087,-0.0144912317546991,0.5859154929577466,49.4705,-73.5074294205052,0.2141131996219679,0.0886275333403339,0
I,USD,STD,INDL,C,CRWFF,2011-12-31,20309,CINRAM INTL INCOME FUND,19.0,2011,148.829,452.72,70.097,527.847,167.523,-221.361,27.427,27.625,-88.538,800.845,124.604,9.717,65.57,0.035,3652.0,CINRAM OME FUND,0,286.479,0.0344948148518127,0.6327951051422512,0.0121334340602738,-0.1955690051245803,-0.4193658389647,2.29495,0.0830751131221719,1.768963156034635,0.1548352182364375,0
A,USD,STD,INDL,C,EXC1,2020-12-31,145347,PECO ENERGY CO,0.0,2020,479.0,12531.0,26.0,7998.0,519.0,-546.0,347.0,906.0,447.0,3058.0,62.247,1147.0,170.479,14.72,4931.0,PECO ENERGY CO,0,3978.0,0.2962720732504905,0.3174527172611922,0.3750817527795945,0.0356715345942063,-0.0682670667666916,417.5604,5.4193478578814185,0.2440347937115952,0.0020748543611842,3
A,USD,STD,INDL,C,ARCO,2016-12-31,186785,ARCOS DORADOS HOLDINGS INC,11.0,2016,217.914,1505.053,194.803,1153.477,112.08,-103.118,92.969,235.504,78.81,2928.63,215.734,92.282,210.711,5.4,5812.0,ARCOS DORADOS,0,579.6790000000001,0.0804143917121657,0.3851552071588177,0.0315102966233358,0.0523636044710717,-0.0893975345845647,1137.8394,4.831507745091379,1.9458650293378368,0.1294326512089607,0
A,USD,STD,INDL,C,AMNI,2000-03-31,23561,AMERICAN NOBLE GAS INC,19.0,1999,0.51,19.379,0.717,9.397,0.588,-1.111,0.781,-0.172,-0.753,5.173,3.013,9.268,2.951,7.5,1389.0,AMERICAN NOBLE GAS,0,8.585999999999999,-0.0332495650492944,0.4430569172815933,0.031740821371150696,-0.0388564941431446,-0.118229222092157,22.1325,-128.67732558139537,0.2669384385159192,0.0369988131482532,2
A,USD,STD,INDL,C,ORN,2019-12-31,179132,ORION GROUP HOLDINGS INC,11.0,2019,70.421,394.844,1.086,256.823,163.529,62.213,28.408,33.578,-5.359,708.39,56.231,17.199,29.592,5.19,1600.0,ORION,0,96.884,0.0474004432586569,0.2453728561153265,0.024278998856562,-0.0135724488658812,0.2422407650405143,153.58248,4.573901959616415,1.794100961392347,0.0027504533435989,0
I,USD,STD,INDL,C,OMG,2014-12-31,29001,OM GROUP INC,11.0,2014,74.7,1419.5,91.7,582.6,134.5,250.4,67.5,97.8,-172.6,1067.5,207.9,34.5,30.272,29.8,3341.0,OM,0,12.5,0.091615925058548,0.0088059175766114,0.0323185011709601,-0.1215921098978513,0.4297974596635771,902.1056,9.2239836400818,0.7520253610426206,0.0646002113420218,0
