costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,exchg,fyear,ap,at,che,dlc,dltt,lt,rect,wcap,dp,ebitda,ni,oibdp,sale,xsga,capx,csho,prcc_f,sich,company_clean,ma_target,pb_company,deal_date,deal_size,deal_type2,match_score,pb_industry_code,pb_investors,pb_industry_sector,pb_industry_group,total_debt,ebitda_margin,net_margin,leverage,capex_intensity,roa,current_ratio,market_cap,ev_ebitda,asset_turnover,cash_ratio
I,USD,STD,INDL,C,SGP.1,2008-12-31,9459,SCHERING-PLOUGH,11.0,2008,1677.0,28117.0,3378.0,245.0,7931.0,17588.0,2816.0,5778.0,1173.0,2016.0,1903.0,2016.0,18502.0,10352.0,747.0,1626.0,17.03,2834.0,SCHERING-PLOUGH,1,Schering-Plough,03-Nov-2009,"49,572.00",,100.0,Pharmaceuticals,Merck & Co. (NYS: MRK) (Richard Clark),Healthcare,Pharmaceuticals and Biotechnology,8176.0,0.10896119338449897,0.1028537455410226,0.2907849343813351,0.040374013620149175,0.06768147384144824,0.3285194450761883,27690.780000000002,13.735505952380954,0.6580360635914215,0.12014084006117295
I,USD,STD,INDL,C,RAI,2016-12-31,120877,REYNOLDS AMERICAN INC,11.0,2016,221.0,51095.0,2051.0,501.0,12664.0,29384.0,189.0,-747.0,123.0,5836.0,6073.0,5836.0,12503.0,1926.0,206.0,1425.825,56.04,2111.0,REYNOLDS AMERICAN,1,Reynolds American,25-Jul-2017,"49,000.00",,100.0,Other Consumer Non-Durables,British American Tobacco (LON: BATS) (Nicandro Durante),Consumer Products and Services (B2C),Consumer Non-Durables,13165.0,0.4667679756858354,0.48572342637766935,0.2576573050200607,0.016476045749020236,0.11885703102064782,-0.025421998366457935,79903.23300000001,13.6914381425634,0.24470104706918486,0.04014091398375575
I,USD,STD,INDL,C,WP,2018-12-31,194956,WORLDPAY INC,11.0,2018,1188.7,24888.5,678.6,248.4,7656.4,14684.5,1712.3,-259.5,1095.0,1770.3,12.8,1770.3,3925.4,1535.0,304.9,300.455,76.43,7374.0,WORLDPAY,1,Worldpay,31-Jul-2019,"48,245.00",Public to Private,100.0,Financial Software,Fidelity National Information Services (NYS: FIS) (Gary Norcross),Information Technology,Software,7904.799999999999,0.4509858867886075,0.003260814184541703,0.31760853406191614,0.07767361288021603,0.0005142937501255601,-0.017671694644012394,22963.77565,12.971685957182398,0.15771942865178698,0.027265604596500393
I,USD,STD,INDL,C,XTO,2009-12-31,28256,XTO ENERGY INC,11.0,2009,1482.0,36255.0,9.0,250.0,10237.0,18929.0,1135.0,247.0,3119.0,6818.0,2019.0,6818.0,9052.0,433.0,4060.0,583.015,46.53,1311.0,XTO ENERGY,1,XTO Energy,25-Jun-2010,"41,000.00",,100.0,Energy Exploration,Exxon Mobil (NYS: XOM) (Rex Tillerson),Energy,"Exploration, Production and Refining",10487.0,0.7232583440183394,0.22304463102076888,0.2892566542545856,0.448519664162616,0.0556888705006206,0.013048761160124676,27127.68795,3.978833668231153,0.2496759067714798,0.00024824162184526274
I,USD,STD,INDL,C,FDC,2018-12-31,25157,FIRST DATA CORP,11.0,2018,276.0,38327.0,555.0,1170.0,16429.0,31283.0,2217.0,285.0,1009.0,2992.0,1005.0,2992.0,9498.0,2682.0,310.0,937.0,16.91,7374.0,FIRST DATA,1,First Data,29-Jul-2019,"38,279.38",,100.0,Financial Software,Fiserv (NAS: FISV) (Jeffery Yabuki),Information Technology,Software,17599.0,0.3150136870920194,0.10581174984207202,0.45918021238291545,0.032638450200042114,0.026221723589114725,0.009110379439312087,15844.67,5.295678475935829,0.24781485636757378,0.014480653325332011
I,USD,STD,INDL,C,EP.1,2011-12-31,4242,EL PASO CORP,11.0,2011,415.0,24314.0,194.0,362.0,12605.0,17179.0,644.0,-571.0,1116.0,3000.0,206.0,3000.0,4860.0,,3769.0,772.235,26.57,4922.0,EL PASO,1,El Paso,24-May-2012,"38,000.00",,100.0,Energy Transportation,Kinder Morgan (NYS: KMI),Energy,Energy Services,12967.0,0.6172839506172839,0.04238683127572016,0.5333141400016451,0.775514403292181,0.008472484988072715,-0.03323825601024507,20518.28395,6.839427983333334,0.19988484000987086,0.007978942173233528
I,USD,STD,INDL,C,PCP,2015-12-31,8717,PRECISION CASTPARTS CORP,11.0,2015,893.0,20497.0,343.0,0.0,5184.0,8758.0,1628.0,4350.0,362.0,1751.0,813.0,1751.0,7002.0,614.0,337.0,137.739,232.01,,PRECISION CASTPARTS,1,Precision Castparts,29-Jan-2016,"37,200.00",,100.0,Industrial Supplies and Parts,Berkshire Hathaway (NYS: BRK.A) (Warren Buffett),Business Products and Services (B2B),Commercial Products,5184.0,0.25007140816909457,0.11610968294772922,0.25291506074059616,0.04812910596972294,0.03966434112309118,0.4966887417218543,31956.825389999998,18.250614157624213,0.3416109674586525,0.01673415621798312
I,USD,STD,INDL,C,LLL.1,2018-12-31,110685,L3 TECHNOLOGIES INC,11.0,2018,699.0,13518.0,1066.0,0.0,3361.0,7611.0,2509.0,2363.0,231.0,1337.0,1005.0,1337.0,10244.0,1601.0,232.0,78.801,173.66,3812.0,L3 TECHNOLOGIES,1,L3 Technologies,29-Jun-2019,"37,000.00",,100.0,Aerospace and Defense,L3 Harris Technologies (NYS: LHX) (William Brown),Business Products and Services (B2B),Commercial Products,3361.0,0.13051542366263177,0.09810620851229988,0.24863145435715342,0.022647403358063256,0.07434531735463826,0.3104716857180397,13684.58166,10.235289199700823,0.7578044089362331,0.07885781920402427
I,USD,STD,INDL,C,APC.1,2018-12-31,11923,ANADARKO PETROLEUM CORP,11.0,2018,2003.0,40376.0,1295.0,947.0,15470.0,29433.0,2026.0,-863.0,4413.0,6793.0,615.0,6793.0,13070.0,1311.0,6183.0,489.4,43.84,1311.0,ANADARKO PETROLEUM,1,Anadarko Petroleum,08-Aug-2019,"35,704.00",,100.0,Energy Exploration,Occidental Petroleum (NYS: OXY) (Vicki Hollub),Energy,"Exploration, Production and Refining",16417.0,0.5197398622800306,0.047054322876817135,0.40660293243511,0.4730680948737567,0.015231820883693284,-0.029320830360479732,21455.296000000002,3.158441925511556,0.32370715276401824,0.03207350901525659
I,USD,STD,INDL,C,LVLT,2016-12-31,13440,LEVEL 3 COMMUNICATIONS INC,11.0,2016,706.0,24888.0,1826.0,7.0,10877.0,13971.0,712.0,1182.0,1260.0,2678.0,677.0,2678.0,8172.0,2779.0,1334.0,360.022,56.36,4813.0,LEVEL 3 COMMUNICATIONS,1,Level 3 Communications,01-Nov-2017,"34,000.00",,100.0,Systems and Information Management,Lumen Technologies (NYS: LUMN) (Glen Post),Information Technology,IT Services,10884.0,0.3277043563387176,0.08284385707293196,0.4373191899710704,0.16324033284385708,0.027201864352298297,0.08460382220313506,20290.83992,7.5768633009708735,0.328351012536162,0.07336869173899067
I,USD,STD,INDL,C,RHT,2019-02-28,122841,RED HAT INC,11.0,2018,74.53,5588.289,2176.457,69.827,231.54,3974.357,980.188,741.082,109.046,655.328,433.988,655.328,3362.069,2302.259,61.266,176.801,182.6,7372.0,RED HAT,1,Red Hat,09-Jul-2019,"34,000.00",,100.0,Systems and Information Management,International Business Machines (NYS: IBM) (Arvind Krishna),Information Technology,IT Services,301.36699999999996,0.1949180697957121,0.1290836089324758,0.053928313299473236,0.018222707505408126,0.07766026417030329,0.18646588617982732,32283.862599999997,49.26367040626983,0.6016276180419445,0.38946750964382837
I,USD,STD,INDL,C,STI.1,2018-12-31,10187,SUNTRUST BANKS INC,11.0,2018,162589.0,215543.0,7101.0,10590.0,13254.0,191263.0,150224.0,,,5219.0,2775.0,5219.0,10431.0,3786.0,345.0,446.888,50.44,6020.0,SUNTRUST BANKS,1,SunTrust Bank,06-Dec-2019,"33,547.00",,96.2962962962963,National Banks,Truist Financial (NYS: TFC) (William Rogers),Financial Services,Commercial Banks,23844.0,0.5003355382993001,0.2660339373022721,0.11062293834640884,0.03307448950244463,0.012874461244392071,,22541.03072,4.319032519639777,0.04839405594243376,0.032944702449163275
I,USD,STD,INDL,C,RTN,2019-12-31,8972,RAYTHEON CO,11.0,2019,1796.0,34566.0,4292.0,1712.0,3967.0,22311.0,7567.0,3291.0,605.0,5409.0,3343.0,5409.0,29176.0,2938.0,942.0,278.4,219.74,3812.0,RAYTHEON CO,1,Raytheon,03-Apr-2020,"33,166.00",,84.21052631578947,Aerospace and Defense,,Business Products and Services (B2B),Commercial Products,5679.0,0.18539210309843707,0.11458047710446943,0.16429439333449053,0.032286811077598024,0.09671353353005843,0.14750571466989376,61175.615999999995,11.309967831392123,0.844066423653301,0.12416825782560897
I,USD,STD,INDL,C,BXLT,2015-12-31,22734,BAXALTA INC,11.0,2015,706.0,12329.0,1001.0,3.0,5265.0,8405.0,1311.0,2797.0,257.0,1711.0,956.0,1711.0,6148.0,2328.0,1216.0,679.288,39.03,2836.0,BAXALTA,1,Baxalta,03-Jun-2016,"32,000.00",,100.0,Biotechnology,Shire (Ian Karp),Healthcare,Pharmaceuticals and Biotechnology,5268.0,0.2783018867924528,0.15549772283669486,0.4272852623894882,0.1977878985035784,0.07754075756346825,0.33277810826888754,26512.610640000003,15.495389035651668,0.4986616919458188,0.08119068862032607
I,USD,STD,INDL,C,MHS,2011-12-31,7186,MEDCO HEALTH SOLUTIONS INC,11.0,2011,3375.5,16962.8,231.7,2042.7,3001.6,12953.4,4870.3,-2068.8,505.0,3140.2,1455.7,3140.2,70063.3,1525.2,324.6,387.463,55.9,5912.0,MEDCO HEALTH SOLUTIONS,1,Medco Health Solutions,02-Apr-2012,"29,100.00",,100.0,Other Healthcare Services,Express Scripts (George Paz),Healthcare,Healthcare Services,5044.3,0.04481947039320157,0.020776926008338175,0.29737425425047753,0.00463295334361927,0.0858171999905676,-0.1597109639168095,21659.1817,6.897389242723394,4.130408894757942,0.013659301530407716
I,USD,STD,INDL,C,SE.7,2016-12-31,176282,SPECTRA ENERGY CORP,11.0,2016,828.0,36842.0,305.0,2004.0,13624.0,24741.0,1003.0,-2133.0,774.0,2528.0,693.0,2528.0,4916.0,,3623.0,702.0,41.09,4923.0,SPECTRA ENERGY,1,Spectra Energy,27-Feb-2017,"28,633.53",,100.0,Energy Transportation,Enbridge (TSE: ENB) (Al Monaco),Energy,Energy Services,15628.0,0.5142392188771359,0.14096826688364525,0.4241897833993811,0.7369812855980472,0.018810053743010695,-0.08621316842488178,28845.180000000004,11.410276898734178,0.1334346669561913,0.008278595081700233
I,USD,STD,INDL,C,TYC,2015-09-30,10787,TYCO INTERNATIONAL PLC,11.0,2015,785.0,12321.0,1475.0,987.0,2159.0,8245.0,1775.0,808.0,342.0,1546.0,551.0,1546.0,9902.0,2428.0,246.0,422.321,33.46,3669.0,TYCO,1,Tyco International,02-Sep-2016,"28,320.00",,100.0,Other Hardware,Johnson Controls International (NYS: JCI) (Alex Molinaroli),Information Technology,Computer Hardware,3146.0,0.1561300747323773,0.05564532417693395,0.25533641749857966,0.02484346596647142,0.04472039607174742,0.09799878714372347,14130.860660000002,9.14027209573092,0.8036685333982632,0.11971430890349809
A,USD,STD,INDL,C,CLB,2013-12-31,61759,CORE LABORATORIES INC,11.0,2013,50.821,661.01,25.088,0.026,267.002,491.621,206.616,168.093,25.471,358.552,242.811,358.552,1073.508,51.988,35.416,45.101,190.95,1389.0,CORE LABORATORIES,1,Forest Laboratories,01-Jul-2014,"28,000.00",,88.88888888888889,Pharmaceuticals,Allergan,Healthcare,Pharmaceuticals and Biotechnology,267.028,0.33400030554034066,0.226184620887781,0.4039696827582034,0.032990904585713375,0.36733332324775725,0.3419158254020882,8612.03595,24.01893156362257,1.6240419963389359,0.037954040029651595
I,USD,STD,INDL,C,LO,2014-12-31,147175,LORILLARD INC,11.0,2014,31.0,3508.0,1632.0,0.0,3561.0,5690.0,48.0,1051.0,72.0,2198.0,1187.0,2198.0,5052.0,637.0,41.0,360.0,62.94,2111.0,LORILLARD,1,Lorillard,12-Jun-2015,"27,400.00",,100.0,Other Consumer Non-Durables,Reynolds American (Susan Cameron),Consumer Products and Services (B2C),Consumer Non-Durables,3561.0,0.4350752177355503,0.23495645288994457,1.0151083238312428,0.008115597783056216,0.33836944127708096,0.18471001757469244,22658.399999999998,10.308644222020018,1.4401368301026225,0.4652223489167617
I,USD,STD,INDL,C,LNKD,2015-12-31,186342,LINKEDIN CORP,11.0,2015,162.176,7011.199,3119.382,0.0,1126.534,2515.746,603.06,2747.005,420.472,298.63,-166.144,298.63,2990.911,2273.423,507.246,132.049,225.08,7370.0,LINKEDIN,1,LinkedIn,08-Dec-2016,"27,131.51",,100.0,Social/Platform Software,Microsoft (NAS: MSFT) (Marc Brown),Information Technology,Software,1126.534,0.09984583292515223,-0.05554963019628468,0.16067636933426083,0.16959581879902141,-0.023696945415470308,1.0919246219610406,29721.588920000002,99.52646726718683,0.4265905161157172,0.44491420083783106
I,USD,STD,INDL,C,GDT.1,2005-12-31,31166,GUIDANT CORP,11.0,2005,91.8,6279.4,2834.6,349.8,9.2,1568.4,710.3,3179.3,166.4,924.1,413.9,924.1,3550.6,1942.7,310.1,333.838,64.75,3841.0,GUIDANT,1,Guidant,21-Apr-2006,"27,000.00",,100.0,Other Devices and Supplies,Boston Scientific (NYS: BSX),Healthcare,Healthcare Devices and Supplies,359.0,0.26026587055708894,0.11657184701177266,0.05717106729942351,0.08733735143356053,0.06591394082237156,2.0270976791634787,21616.0105,23.391419218699276,0.5654361881708444,0.45141255533968216
A,USD,STD,INDL,C,BRK3,2009-12-31,2490,BURLINGTON NORTHERN SANTA FE,0.0,2009,244.0,38675.0,1269.0,644.0,9691.0,25877.0,787.0,-83.0,1537.0,4865.0,1721.0,4865.0,14082.0,,2724.0,340.739,98.62,4011.0,BURLINGTON NORTHERN NTA FE,1,Burlington Northern Santa Fe,12-Feb-2010,"26,500.00",,100.0,Rail,Berkshire Hathaway (NYS: BRK.A) (Warren Buffett),Business Products and Services (B2B),Commercial Transportation,10335.0,0.3454764948160773,0.1222127538701889,0.2672268907563025,0.19343843204090327,0.04449903038138332,-0.003207481547320014,33603.680179999996,6.907231280575538,0.36411118293471234,0.03281189398836458
I,USD,STD,INDL,C,GDW,2005-12-31,5216,GOLDEN WEST FINANCIAL CORP,11.0,2005,60158.319,124615.163,1839.787,16819.026,37730.356,115944.198,117798.6,,53.423,2640.615,1486.164,2640.615,6662.032,748.302,66.089,308.042,66.0,6035.0,GOLDEN WEST FINANCIAL,1,Golden West Financial,02-Oct-2006,"25,500.00",Public to Private,100.0,Holding Companies,Wachovia Bank (Ken Thompson),Financial Services,Other Financial Services,54549.382,0.396367804897965,0.22307968499700992,0.43774273280050197,0.009920246555405318,0.011926028616597806,,20330.771999999997,7.69925642321959,0.053460845691787925,0.014763749095284657
I,USD,STD,INDL,C,TSS,2018-12-31,10631,TOTAL SYSTEM SERVICES INC,11.0,2018,97.956,7468.709,471.156,29.125,3889.541,4882.803,527.175,625.182,408.029,1259.767,576.656,1259.767,4028.211,481.891,113.266,180.586,81.29,7389.0,TOTAL SYSTEM SERVICES,1,Total System Services,18-Sep-2019,"24,500.00",,100.0,Financial Software,Global Payments (NYS: GPN) (Jeffrey Sloan),Information Technology,Software,3918.666,0.3127361004674284,0.14315436803087028,0.5246778258464749,0.028118189439431056,0.07720959539326006,0.1280375227098042,14679.835940000003,11.652818291001433,0.5393450193333279,0.06308399483766204
I,USD,STD,INDL,C,AMTD.,2019-09-30,64552,TD AMERITRADE HOLDING CORP,14.0,2019,31264.0,43786.0,11536.0,0.0,3594.0,35086.0,23474.0,,273.0,3297.0,2208.0,3297.0,6016.0,,199.0,544.0,46.7,6211.0,TD AMERITRADE,1,TD Ameritrade,06-Oct-2020,"22,000.00",,100.0,Brokerage,The Charles Schwab (NYS: SCHW) (Walter Bettinger),Financial Services,Capital Markets/Institutions,3594.0,0.5480385638297872,0.3670212765957447,0.0820810304663591,0.03307845744680851,0.05042707714794683,,25404.800000000003,7.705429178040644,0.13739551454802906,0.26346320741789614
I,USD,STD,INDL,C,S.4,2012-12-31,10984,SPRINT CORP,11.0,2012,2521.0,51570.0,8200.0,379.0,23962.0,44483.0,3658.0,4885.0,4443.0,4802.0,-4326.0,4802.0,35345.0,9746.0,4261.0,3010.0,5.67,4812.0,SPRINT,1,Sprint,10-Jul-2013,"21,600.00",,100.0,Telecommunications Service Providers,SoftBank Group (TKS: 9984) (Masayoshi Son),Information Technology,Communications and Networking,24341.0,0.13586080067902107,-0.12239354929975951,0.4719992243552453,0.12055453388032253,-0.08388598022105875,0.10981723354989546,17066.7,3.5540816326530615,0.6853790963738607,0.159007174713981
I,USD,STD,INDL,C,GP.1,2004-12-31,5134,GEORGIA-PACIFIC CORP,11.0,2004,1668.0,23072.0,225.0,625.0,8070.0,16847.0,1822.0,331.0,945.0,2762.0,623.0,2762.0,19656.0,2070.0,713.0,256.992,37.48,2600.0,GEORGIA-PACIFIC,1,Georgia-Pacific,23-Dec-2005,"21,000.00",Public to Private,100.0,Forestry Processing,Koch,Materials and Resources,Forestry,8695.0,0.1405168905168905,0.0316951566951567,0.3768637309292649,0.036273911273911275,0.027002427184466018,0.019647414970024337,9632.060159999999,3.4873498044895,0.8519417475728155,0.009752080443828016
I,USD,STD,INDL,C,PCYC,2014-12-31,61448,PHARMACYCLICS INC,14.0,2014,7.315,1060.107,856.987,0.0,0.0,230.942,91.267,821.323,4.411,126.792,86.124,126.792,729.729,,13.919,75.934,122.26,2835.0,PHARMACYCLICS,1,Pharmacyclics,26-May-2015,"20,770.00",,100.0,Drug Discovery,AbbVie (NYS: ABBV) (Richard Gonzalez),Healthcare,Pharmaceuticals and Biotechnology,0.0,0.17375217375217375,0.11802189579967357,0.0,0.019074204259389445,0.08124085587586913,3.556403772375748,9283.69084,73.21984699350116,0.6883541001049894,0.8083966995784387
A,USD,STD,INDL,C,DUK8,2011-12-31,2783,PROGRESS ENERGY INC,0.0,2011,909.0,35059.0,230.0,1621.0,11991.0,24941.0,889.0,-602.0,701.0,2352.0,575.0,2352.0,8907.0,,2292.0,295.0,56.02,4911.0,PROGRESS ENERGY,1,Progress Energy,02-Jul-2012,"18,071.00",,100.0,Electric Utilities,Duke Energy (NYS: DUK) (James Rogers),Energy,Utilities,13612.0,0.26406197372852813,0.06455596721679578,0.38825979063863775,0.25732569888851464,0.016400924156422032,-0.024136963233230425,16525.9,7.026318027210885,0.25405744601956703,0.006560369662568812
I,USD,STD,INDL,C,GSF.2,2006-12-31,5187,GLOBALSANTAFE CORP,11.0,2006,284.5,6220.2,348.9,9.3,639.3,1373.1,792.3,670.6,304.7,1298.0,1006.4,1298.0,3312.6,84.0,546.5,230.47,58.78,1381.0,GLOBALSANTAFE,1,GlobalSantaFe,23-Nov-2007,"18,000.00",,100.0,Energy Exploration,Transocean (NYS: RIG),Energy,"Exploration, Production and Refining",648.5999999999999,0.3918372275553946,0.30380969631105476,0.1042731744959969,0.164976151663346,0.161795440661072,0.4883839487291531,13547.026600000001,10.436846379044685,0.5325552233047169,0.056091444005015915
I,USD,STD,INDL,C,RGP.,2014-12-31,165699,REGENCY ENERGY PARTNERS LP,11.0,2014,544.0,17103.0,24.0,0.0,6641.0,7485.0,528.0,-53.0,526.0,878.0,-157.0,878.0,4951.0,158.0,1088.0,409.406,24.0,1311.0,REGENCY ENERGY PARTNERS LP,1,Regency Energy Partners,30-Apr-2015,"18,000.00",,93.87755102040816,Energy Production,Energy Transfer (Acquired in 2017) (Austin Lutz),Energy,"Exploration, Production and Refining",6641.0,0.17733791153302364,-0.03171076550191881,0.38829445126585976,0.2197535851343163,-0.009179676080219844,-0.007080828323313294,9825.744,11.191052391799545,0.28948137753610476,0.0014032625855113139
I,USD,STD,INDL,C,UCL.1,2004-12-31,11038,UNOCAL CORP,11.0,2004,1298.0,13101.0,1160.0,491.0,2571.0,7857.0,1423.0,349.0,997.0,2645.0,1208.0,2645.0,8003.0,563.0,1744.0,263.19,43.24,1311.0,UNOCAL,1,Unocal,04-Apr-2005,"18,000.00",,100.0,Energy Exploration,Chevron (NYS: CVX) (Dave O' Reilly),Energy,"Exploration, Production and Refining",3062.0,0.3305010621017119,0.1509433962264151,0.2337226165941531,0.2179182806447582,0.09220670177849019,0.04441898943617157,11380.3356,4.3025843478260875,0.6108693992824975,0.08854285932371575
I,USD,STD,INDL,C,MJN,2016-12-31,180833,MEAD JOHNSON NUTRITION CO,11.0,2016,515.8,4087.7,1795.4,3.9,2976.2,4559.8,377.3,1462.4,99.6,1014.0,544.9,1014.0,3742.7,1487.3,149.0,183.4,70.76,2020.0,MEAD JOHNSON NUTRITION CO,1,Mead Johnson Nutrition,15-Jun-2017,"17,900.00",,93.61702127659575,Food Products,Reckitt Benckiser Group (LON: RKT) (Rakesh Kapoor),Consumer Products and Services (B2C),Consumer Non-Durables,2980.1,0.27092740534907955,0.14559008202634463,0.7290407808792231,0.03981083175247816,0.133302346062578,0.32071582086933637,12977.384000000002,12.798209072978306,0.9156004599163343,0.43922009932235734
I,USD,STD,INDL,C,WFM,2016-09-30,24893,WHOLE FOODS MARKET INC,14.0,2016,307.0,6341.0,852.0,3.0,1048.0,3117.0,242.0,634.0,478.0,1335.0,507.0,1335.0,15724.0,4554.0,716.0,318.3,28.35,5411.0,WHOLE FOODS MARKET,1,Whole Foods Market,28-Aug-2017,"16,945.00",,100.0,Specialty Retail,Amazon.com (NAS: AMZN) (Jeffrey Bezos),Consumer Products and Services (B2C),Retail,1051.0,0.08490206054439074,0.0322437038921394,0.1657467276454818,0.04553548715339608,0.07995584292698313,0.2034007058068656,9023.805,6.759404494382022,2.4797350575618986,0.1343636650370604
I,USD,STD,INDL,C,GR,2011-12-31,5229,GOODRICH CORP,11.0,2011,768.8,10713.7,987.0,26.6,2374.4,6975.2,1343.2,3389.0,262.1,1624.5,810.4,1624.5,8074.9,1222.9,317.5,125.291,123.7,3728.0,GOODRICH,1,Goodrich,26-Jul-2012,"16,500.00",,100.0,Aerospace and Defense,RTX (NYS: RTX),Business Products and Services (B2B),Commercial Products,2401.0,0.20117896196856927,0.1003603759798883,0.22410558443861597,0.0393193723761285,0.07564146840027254,0.4858642046106205,15498.4967,9.540471960603263,0.7536985355199417,0.09212503616864388
I,USD,STD,INDL,C,LLTC,2016-06-30,12216,LINEAR TECHNOLOGY CORP,14.0,2016,17.465,2049.981,1448.275,0.0,0.0,290.806,157.46,1574.764,51.409,684.962,494.346,684.962,1423.936,446.582,47.333,239.654,46.53,3674.0,LINEAR TECHNOLOGY,1,Linear Technology,10-Mar-2017,"15,800.00",,100.0,General Purpose Semiconductors,Analog Devices (NAS: ADI) (Vincent Roche),Information Technology,Semiconductors,0.0,0.4810342599667401,0.34716869297496517,0.0,0.033240960267877206,0.24114662526140485,5.415170250957683,11151.10062,16.279882124847802,0.6946093646721603,0.7064821576395098
I,USD,STD,INDL,C,DATA,2018-12-31,17695,TABLEAU SOFTWARE INC,11.0,2018,6.652,1634.725,1022.377,0.0,0.0,621.14,343.924,867.143,35.787,-53.962,-77.042,-53.962,1155.352,1102.477,20.446,84.357,120.0,7372.0,TABLEAU SOFTWARE,1,Tableau Software,01-Aug-2019,"15,528.25",,100.0,Business/Productivity Software,Salesforce (NYS: CRM) (Marc Benioff),,,0.0,-0.046706112076665814,-0.06668270795393957,0.0,0.01769677120046531,-0.04712841609445014,1.3960508098013331,10122.84,-145.42366527830367,0.7067561822324857,0.625412225297833
I,USD,STD,INDL,C,MDVN,2015-12-31,164266,MEDIVATION INC,14.0,2015,22.696,1431.591,226.783,75.0,17.406,558.912,391.558,368.115,7.023,440.962,244.725,440.962,943.258,,19.459,163.905,48.34,2836.0,MEDIVATION,1,Medivation,28-Sep-2016,"14,300.00",,100.0,Drug Discovery,Pfizer (Pharmaceuticals) (NYS: PFE) (Ian Read),Healthcare,Pharmaceuticals and Biotechnology,92.406,0.467488216373463,0.2594465141032464,0.06454776538829876,0.020629562643518527,0.17094617107819204,0.6586278340776365,7923.167700000001,17.967914922374266,0.6588879086275341,0.15841326188834662
I,USD,STD,INDL,C,ANDX,2018-12-31,186206,ANDEAVOR LOGISTICS LP,11.0,2018,466.0,10295.0,10.0,504.0,4460.0,5621.0,506.0,-529.0,368.0,1168.0,600.0,1168.0,2380.0,121.0,770.0,245.493,32.49,4610.0,ANDEAVOR LOGISTICS LP,1,Andeavor Logistics,30-Jul-2019,"14,000.00",,92.3076923076923,Logistics,MPLX (NYS: MPLX) (Gary Heminger),Business Products and Services (B2B),Commercial Services,4964.0,0.4907563025210084,0.25210084033613445,0.48217581350169986,0.3235294117647059,0.05828071879553181,-0.09411136808397082,7976.06757,6.828824974315069,0.2311801845556095,0.0009713453132588635
I,USD,STD,INDL,C,MEDI.1,2006-12-31,24008,MEDIMMUNE INC,14.0,2006,45.5,2953.2,827.4,1.1,1164.4,1576.0,238.7,794.3,126.8,69.8,48.7,69.8,1276.8,1006.1,142.2,238.6,32.37,2836.0,MEDIMMUNE,1,MedImmune,19-Jun-2007,"13,791.00",,100.0,Biotechnology,AstraZeneca (LON: AZN),Healthcare,Pharmaceuticals and Biotechnology,1165.5,0.05466791979949875,0.03814223057644111,0.39465664364079645,0.11137218045112782,0.016490586482459706,0.503997461928934,7723.481999999999,108.82167864101316,0.43234457537586346,0.28017066233238525
I,USD,STD,INDL,C,PLL.1,2014-07-31,8304,PALL CORP,11.0,2014,165.373,3852.513,964.11,512.898,375.826,1957.156,657.137,1039.577,116.392,632.962,363.956,632.962,2789.147,917.062,74.737,109.847,77.47,3569.0,PALL,1,Pall,31-Aug-2015,"13,600.00",,100.0,Other Commercial Products,Danaher (NYS: DHR) (Thomas Joyce),Business Products and Services (B2B),Commercial Products,888.724,0.22693748303692848,0.13049007456401546,0.23068682701395168,0.026795647558196106,0.09447236128729482,0.5311671629650371,8509.84709,13.44448338130883,0.7239812039570016,0.25025483366311807
I,USD,STD,INDL,C,VRSOQ,2004-12-31,25976,VERSO TECHNOLOGIES INC,19.0,2004,2.095,33.429,4.234,4.254,2.711,20.789,3.961,7.615,2.792,-13.825,-38.787,-13.825,32.263,29.218,2.021,133.243,0.72,7373.0,VERSO TECHNOLOGIES,1,Veritas Technologies,02-Jul-2005,"13,500.00",Public to Private,89.47368421052632,Business/Productivity Software,Gen Digital (NAS: GEN) (John Thompson),Information Technology,Software,6.965,-0.42850943805597747,-1.2022130614016056,0.2083520296748332,0.0626414158633729,-1.1602799964103023,0.36629948530472844,95.93495999999999,-6.939237613019891,0.9651201052977952,0.1266564958568907
I,USD,STD,INDL,C,TRW,2014-12-31,157415,TRW AUTOMOTIVE HOLDINGS CORP,11.0,2014,2423.0,11294.0,1031.0,294.0,1284.0,7256.0,2432.0,756.0,444.0,1837.0,293.0,1837.0,17539.0,673.0,694.0,114.547,102.85,3714.0,TRW AUTOMOTIVE,1,ZF TRW Automotive Holdings,15-May-2015,"13,500.00",Public to Private,90.32258064516128,Automotive,ZF Friedrichshafen,Consumer Products and Services (B2C),Transportation,1578.0,0.10473801242944296,0.01670562745880609,0.13972020541880645,0.039568960602086777,0.025942978572693464,0.10418963616317531,11781.15895,6.4132601796407185,1.5529484682132106,0.09128740924384629
I,USD,STD,INDL,C,ARG,2016-03-31,12950,AIRGAS INC,11.0,2015,238.063,6134.956,55.809,633.365,1954.82,4089.658,677.299,236.364,351.252,970.23,337.5,970.23,5313.777,2040.454,456.899,72.644,141.64,5084.0,AIRGAS,1,Airgas,23-May-2016,"13,400.00",Public to Private,100.0,Specialty Chemicals,Air Liquide (PAR: AI) (Benoit Potier),Materials and Resources,Chemicals and Gases,2588.185,0.18258763963937516,0.06351414445882844,0.4218750713126549,0.08598384915287187,0.05501261948740953,0.057795541827702954,10289.29616,10.605007225090958,0.8661475322724401,0.009096886758438038
